appName,userName,reviews,rating,at,category
WeTV: Asian & Local Drama,Cianjur Air,"Parah bener nih apeka, aku dah usahain beli vip tetep aja harus bayar per episode nya. Dah boros harus nunggu lagi ke episode berikutnya. Untuk itu bintang 1 aja dah dan ku uninstal aja bikin kesel.",1,2024-10-16 18:17:48,Entertainment
WeTV: Asian & Local Drama,Harry Susanto,Manfaal,5,2024-10-16 17:25:00,Entertainment
WeTV: Asian & Local Drama,Eko Mardikaningsih,"Lengkap aku suka sekali, yuk nonton yukkkk....",5,2024-10-16 13:38:25,Entertainment
WeTV: Asian & Local Drama,Yuda Rizki R (Yurr),Apadah malah makin ngedrop Apknya gajelas mah,2,2024-10-16 09:23:34,Entertainment
WeTV: Asian & Local Drama,Risa Rosita,Kenapa gak bisa bli VIP nya ? Ada solusi gak,3,2024-10-16 07:47:08,Entertainment
WeTV: Asian & Local Drama,Titoon Harie,"Sekarang udah bisa,,mantapp terima kasih 😁",5,2024-10-16 05:44:22,Entertainment
WeTV: Asian & Local Drama,Hr Lmb,Iklan boleh2 aja 2/2x15detik Jagan 5/5x15 juga lah. Jangan dalam hati anda mankanya up premium. Bosss biasakan buat apk untuk segala kalangan.,2,2024-10-16 05:21:44,Entertainment
WeTV: Asian & Local Drama,Andini Febrianti,Bagus,5,2024-10-16 03:06:27,Entertainment
WeTV: Asian & Local Drama,Jinsia Lie,"Jgn nonton serial paketnya ada VIP, express, super express, super super express, menyebalkan",1,2024-10-16 01:15:40,Entertainment
WeTV: Asian & Local Drama,AWS - projeck ahmad,"padahal saya tidak pernah berlangganan aplikasi ini,tapi masih saya saldo rekening saya do potong",1,2024-10-16 00:13:15,Entertainment
WeTV: Asian & Local Drama,Sugianto,Di tingkatkan lagi ya untuk kepuasan customer. Jangan yg udah VIP Tahunan di suruh bayar lagi untuk nonton. Buat apa beli VIP 1 tahun tapi beberapa konten harus berbayar lagi untuk bisa nonton.,5,2024-10-15 23:52:48,Entertainment
WeTV: Asian & Local Drama,Afandi M Nur,aneh,1,2024-10-15 23:38:24,Entertainment
WeTV: Asian & Local Drama,Brielle Rose,Udah ikut VIP kenapa tiap menonton kelanjutannya hrs bayar 6k. Kalau hrs bayar tiap nonton ya usahlah pake VIP,1,2024-10-15 22:11:28,Entertainment
WeTV: Asian & Local Drama,Aisyah Fauziah,Kenapa blm VIP juga padahal udah tf buat 1 bulan kak Tolong D kembalikan saja dana yg udah saya tf 🙏🏻,1,2024-10-15 21:30:48,Entertainment
