appName,userName,reviews,rating,at,category
Tokopedia Guncang 11.11,Randy,"Beli hp 8.7jt Payment gopay latter 12bln jatuhnya 12,6jt gilee 😹😹😹",1,2024-10-18 19:46:04,Shopping
Tokopedia Guncang 11.11,Dwi Putra,"Penjual tidak mengirim barang saya sudah 3 hari dan tokopedia diam saja saat dikomplain, karena menunggu waktu estimasi yang terlalu lama hingga 1 minggu !! padahal yang saya pesan adalah obat untuk bapak saya, penjual dan tokopedia tidak memberikan respon apapun ! masak harus nunggu 1 minggu dulu cuk ! estimasi waktu yg bodoh ! 💩",2,2024-10-18 19:43:59,Shopping
Tokopedia Guncang 11.11,Endang Sri Haryanti,selama belanja disini barang bagus dan proses jg cepat sukses selalu buat tokopedia,5,2024-10-18 19:37:21,Shopping
Tokopedia Guncang 11.11,Pengguna Google,ini udah bisa login. cuma history semua hilang bersih. jadi pengguna baru. tapi kupon nya gak bisa dipake yang beli rp100 gak jelas juga tokopedia ini,1,2024-10-18 19:36:15,Shopping
Tokopedia Guncang 11.11,Hawasi Boomers Aurora,bagus puas belanja disini,5,2024-10-18 19:35:42,Shopping
Tokopedia Guncang 11.11,rendy cinici,sangat cepat dalam melakukan pencarian,5,2024-10-18 19:35:35,Shopping
Tokopedia Guncang 11.11,Edy Wantoe,banyak manfaatnya,5,2024-10-18 19:26:46,Shopping
Tokopedia Guncang 11.11,Mumu Iskandar,belaja jadi hemat tapi syg gak bisa playleter,5,2024-10-18 19:23:20,Shopping
Tokopedia Guncang 11.11,Rayyan R.R,"Tidak jelas, banyak bug, tidak bisa memakai diskon pengguna pertama",1,2024-10-18 19:22:15,Shopping
Tokopedia Guncang 11.11,Irvan Laesa,kasih bintang 4 dulu kalo pengiriman mantap aku tambahin lagi 🙏,4,2024-10-18 19:17:17,Shopping
Tokopedia Guncang 11.11,Erry Wahyudin,sangat membantu,5,2024-10-18 19:15:08,Shopping
Tokopedia Guncang 11.11,Agunk Bk,"Sinting, mau belanja dibatalkan sistem",1,2024-10-18 19:14:37,Shopping
Tokopedia Guncang 11.11,Nancy Rodiah nancy,terima kasih sudah bantu,5,2024-10-18 19:14:29,Shopping
Tokopedia Guncang 11.11,Feri Fredi,ok,5,2024-10-18 19:12:53,Shopping
Tokopedia Guncang 11.11,azman haikal,wow,5,2024-10-18 19:10:21,Shopping
Tokopedia Guncang 11.11,Nuri Nurul Fauziah,Wah bagus,5,2024-10-18 19:07:19,Shopping
Tokopedia Guncang 11.11,Muhammad Isnaini,"..,......... .... .....",5,2024-10-18 19:04:56,Shopping
Tokopedia Guncang 11.11,Damar Candra,masterpiece,5,2024-10-18 18:57:00,Shopping
Tokopedia Guncang 11.11,Muhammad Husein Hafiz,dari segi kecepatan pengiriman jauh lebih baik shoope pernah barang saya di tahan sama penjual nga dikirim2 alhasil cansel sistem. tolong pihak tokopedia bisa memberi sangsi penjual yang sengaja menahan pengiriman sampai tercansel by sistem. karna jika pembeli membutuhkan barang itu sangat merugikan sekali. contoh anak saya pernah beli buku.tapi ditahan penjual sampai cansel. alhasil saya buang waktu 3/4 hari menunggu dan ujungnya cansel. btw tapi kalo dari segi promo jauh lebih baik tokopedia.,5,2024-10-18 18:55:47,Shopping
Tokopedia Guncang 11.11,Budi Arto,"salam sehat, semoga berkah untuk toko yang mempermudah U/ mendapatkan kebutuhan kesehatan",5,2024-10-18 18:55:33,Shopping
Tokopedia Guncang 11.11,Ana Juhana,top bgt deh,5,2024-10-18 18:55:02,Shopping
Tokopedia Guncang 11.11,Arya Wahyu senjaya,mantap,5,2024-10-18 18:54:03,Shopping
Tokopedia Guncang 11.11,Dean Andrea,Jos,5,2024-10-18 18:46:39,Shopping
Tokopedia Guncang 11.11,Izza Tamimi,Beli barang dr tanggal 10 sampe tgl 18 gaada kejelasan,1,2024-10-18 18:44:49,Shopping
Tokopedia Guncang 11.11,Sulaebi,"Tokopedia masalah pengririman kalah, jauh jauh kalah sama ecomrce sebelah, ini yg saya tidak suka dari tokopedia menggunakan jasa ekspedisi luar yang kualitasnya bener bener buruk, yg lain bisa 24 jam sampe kalo ekspedisi ekspedisi yg dipilih sama tokopedia biaa 7 hari baru sampe.",1,2024-10-18 18:44:29,Shopping
Tokopedia Guncang 11.11,Wali Songo,Thankss goddd,5,2024-10-18 18:40:13,Shopping
Tokopedia Guncang 11.11,Nuryatmi330,sangat membantu sekali,5,2024-10-18 18:40:11,Shopping
Tokopedia Guncang 11.11,Siswanto Anto (Anto),amanah dan dapat di percaya,5,2024-10-18 18:29:36,Shopping
Tokopedia Guncang 11.11,mathrash vicho,good goood gooood,5,2024-10-18 18:28:59,Shopping
Tokopedia Guncang 11.11,ii Pernandes,toko pedia yang terbaik👍💯,5,2024-10-18 18:28:35,Shopping
Tokopedia Guncang 11.11,syahril putra,Top ngeri ah,4,2024-10-18 18:27:25,Shopping
Tokopedia Guncang 11.11,Alfian Arkana,sip mantap,5,2024-10-18 18:26:57,Shopping
Tokopedia Guncang 11.11,Diaz Pandu,bagus aj,4,2024-10-18 18:26:53,Shopping
Tokopedia Guncang 11.11,Tukang Amanah,Semua brg serba mahal2 disini 😂😂😂,1,2024-10-18 18:24:32,Shopping
Tokopedia Guncang 11.11,Abdul rahman Azhary,"Aplikasi kok memaksa minta update mulu, bagus sih bagus tapi ngeselin memakan memory hp dan data aja, alasan kesetabilan masak setiap dua minggu minta di update mulu. Kini update kembali malah hilang semua data saya mesti isi ulang data dan alamat nomer hp, makin memberatkan hp saya.",1,2024-10-18 18:21:04,Shopping
Tokopedia Guncang 11.11,adi nugroho,Update malah bikin lemot,2,2024-10-18 18:19:03,Shopping
Tokopedia Guncang 11.11,Failasup Yusup,Lelet dtng barang nya,1,2024-10-18 18:18:37,Shopping
Tokopedia Guncang 11.11,Fadzar Alamsyah,pengiriman lamaa dari tgl 2 sampai tgl 10 belom sampai terimakasih,2,2024-10-18 18:18:10,Shopping
Tokopedia Guncang 11.11,Innany Anggun,"ada kupon tapi dipke sllu aja gabisa, bikin berharap ajaa, klo mau mesen barang juga selalu dibatalkan sistem, smg lebih baik kedepannya.",1,2024-10-18 18:16:14,Shopping
